clean_text,label
membangun ibu kota indonesia di jakarta atau membangun ibu kota nusantara di nusantara nusantara adalah nama negara sekaligus nama ibu kota ikn ibu kota negara nama nusantara bagusnya untuk nama negara sebagai syarat paling mendasar untuk reformasi mental bangsa dan negara,netral
apa hubungannya pemerataan ekonomi dengan membangun ibukota baru bangun kota berdasarkan kekuatan industrinya bukan malah bangun wahana di tengah hutan,negatif
biar ada proyek,netral
wajar kalau ibu kota di kalimantan di jakarta sudah cukkup padat bos,positif
santai saja bos kalo memang bagus ya pasti dilanjut tapi kalo memang enggak bermanfaat ikhlaslah kalo dihentikan pengganti anda sepertinya jauh lebih cerdas,positif
alternatifnya bisa jadi asn jakarta dulu nah nanti sudah jadi berkinerja buruk saja fix deh dipindahkan ke ikn,negatif
terbukti pertimbangan orang orang untuk tinggal di sebuah wilayah itu subyektif tergantung pribadi masing masing tidak bisa sekedar dipaksakan,negatif
tenang saja pak sudah ada gibran kok di sini,positif
kalau yang berkomentar tentang ibukota baru orang kalimantan pasti setuju jika yang berkomentar bukan orang kalimantan pasti seakan merekalah yang paling pintar dari presiden,negatif
enggak salah pak cuma kenapa kalimantan yang kita sebut paru dunia kenapa enggak sumatra saja duluan sumatra lebih siap buat pemerataan ekonomi tinggal kasih dana saja contoh nya riau,negatif
bagaimana caranya ikn bisa membuat pemerataan ekonomi pak apa dampaknya sama warga papua aceh sulawesi dan daerah daerah pelosok yang tak tersentuh pembangunan,positif
pemerataan itu yang bisa meningkatkan taraf hidup rakyat dengan lapangan pekerjaan bukan bangun ini kota baru dengan biaya tinggi rakyat tidak butuh ibu kota baru dibangun di tengah hutan,negatif
benar pemerataan wajib di lakukan,positif
pemerataan juga harusnya juga mencakup kesempatan berkarir selama merdeka belum pernah kayaknya orang dari provinsi bengkulu jadi mentri padahal penduduknya mencapai juta,netral
kalau berkiblat ke cina cina tidak membangun ikukota baru tetapi membangun kota baru utamanya kota industri baru,netral
wow aku melihat male baldnese pattern,netral
pak deh sudah,positif
papa kalau jalan jalan di kampung kampung sudah pada enggak bolong bolong penuh tambalan rata kalau semua anak bisa jadi ketua umum partai tanpa harus jadi anggota partai,positif
onta gurun beda lagi pemikirannya,negatif
dengan dana segede itu kalau fokusnya mau mengembangkan perekonomian yang merata kenapa enggak support saja kota daerahnya pak,positif
makanya kan lebih baik ruang fiskal yang terbatas itu dibuat membangun banyak kota kota di seluruh indonesia untuk memeratakan fasilitas di seluruh indonesia daripada fokus ke titik kamupun setuju kan,positif
ke triger bapa ini sama ucapan paslon no,netral
flora fauna endemik itu lebih berharga menempati tanah leluhur mereka dibanding gerombolan manusia rakus perampas yang seperti lupa fungsi mereka sebagai khalifah di bumi,negatif
panik itu mkmk coba tanya paman,negatif
kalo dbangun ibukota baru maka sumua aliran apbd bakalan tertuju kesana semua enggak bakalan bisa lagi bantu perekonomian desa kecil,negatif
ya enggak bakal merata pak kalau caranya begitu ikut gagasan anies majukan kota yang ada biar pembangunan merata,negatif
lanjutkan pak presiden ya supaya punya beungeut,positif
wow anggarannya begitu besar sayang enginering tidak terpakai dengan sebaiknya,negatif
sejarah mncatat bahwa proyek mercusuar setelah indonesia merdeka selalu ditentang pada awalnya komplek gbk yang dibangun saat ekonomi indonesia hancur di orla pembangunan industri strategis seperti pt di pt pal pt pindad dan pt inka di masa orba bukan tanpa pertentangan dan cibiran,negatif
besok kita rubah uu nya gampang tuh,netral
ajari kami politik yang lurus pak jangan nabrak nabrak hukum jadi kacau balau meski sayang anak negara ini akan bergonta gantinpresiden dan akan menemukan terus pemimpin yang baik bahkan lebih baik dari bapak jadi jangan memaksakan kehendak sendiri,negatif
biar merataya ful bangun saja ibukota disetiap pulau nanti digilir masing pulau dapat jatah tahun baru keren,positif
ingat berlaku sebaliknya,negatif
tahun kita sewa bosq,netral
hanya orang orang yang berfikiran cara sumbu pendek yang enggak ingin ikn di bangun untuk indonesia maju ikn harus jadi karena pembangunan hari ini akan dinikmati kelak anak cucu kita,negatif
merata itu disemua kota pak bukan disatu titik dibangun megah kota kota yang lain merana,positif
mas kalau sudah pindah kabarin ya jangan lama pindahnya,netral
boleh saja sih pak alasan demikian tapi kalo saya dengar nih banyak negara yang maju kesejahteraannya merata ke seluruh negrinya bahkan ekspansi ke negara lsinnya toh ibu kota negaranya tetap saja tidak pindah,negatif
setuju ini baru komentar yang berbobot terima kasih dan salam sehat,netral
cara bapak sudah benar sehat selalu agar segera bertobat pak,positif
dengan sangat saya meminta ke pada bapak sekiranya bisa membantu kamu untuk mengeluarkan paketan kami dari gudang cukai tanjung perak saya dan keluarga saya sangat menunggu barang yang saya paketkan bapak,netral
siang bapak salam hormat dari saya yang hanya seorang pmi bapak mohon bantuanya bapak untuk kejelasan barang paketan kami yang masih di tahan di gudang bea cukai tanjung perak barang yang kami kirim hanyalah barang pribadi bukan untuk diperjual belikan,netral
sepertinya adminnya sedikit lebih baik dari majikannya,negatif
malah enggak pada balik bos,negatif
anak pertama indonesia itu bernama jakarta sekarang akan lahir anak kedua indonesia yang bernama nusantara mungkin nanti akan lahir lagi anak ketiga yang bernama mercusuar dunia dan pada akhirnya indonesia akan terpecah menjadi negara yang disebut federal skenario alam raya,positif
apbn sudah tiap tahun tapi target wajib belajar dari tahun naik cuma tahun doang kemendikbud dan kemenag kudu ganti strategi tahun soeharto enggak bisa bangun infrastruktur sekarang sudah bisa tapi sdm memang perlu naik kualitas enggak perlu ke luar negeri juga,positif
owe setuju pak dengan tujuan pemerataan ekonomi penduduk dan pertumbuhan yang owe mau tanya adalah kenapa bangun ikn di tengah hutan bukannya lebih baik majukan dan bangun saja banjarmasin pontianak palangkaraya saya yakin itu lebih cepat berkembangan daripada bgn kota baru,negatif
sebetulnya masih sangat banyak cara untuk memeratakan pertumbuhan ekonomi tanpa buat ibukota baru yang wasting money hanya saja pak ini sangat ambisi mewariskan kekuasaan pada anaknya jadi muncullah ikn,negatif
saya malah bingung dengan orang seperti anda triliun kalau dipakai buat bikin pusat pertumbuhan ekonomi di beberapa area pasti keren ketimbang bangun cuma ikn saja sudah pernah ke arah ikn enggak terlalu jauh dari balikpapan sudah pernah ke balikpapan kota yang maju,negatif
yang dilarang melancarkan dinasti politik dengan merubah undang via mahkamah konstitusi yang diputuskan oleh paman nya dinasti politil,negatif
kita semua kena gibran,positif
saat nagasaki dan herosima jepang di bom atom yang di tanyakan pertama kali kaisar berapa guru yang tersisa maka dari itu memperbaiki manusia adalah kunci,netral
bagusnya dimana kau ikut nikmati berarti bapak kau pejabat pemerintah pusat kali atau kau pikir bisa bikin warung disana wartel atau mau jualan bakso yang dagang disana alfamart keatas kalau nanti disediakan wadah bisnis umkm yang ngisi juga keluarga pejabat pusat,positif
enggak begitu caranya semua daerah punya kelebihan memiliki sumber daya alam yang hasilnya dikumpulkan pemerintah pusat lalu dibagi secara merata ke seluruh daerah untuk pembangunan kalau mau detailnya coba lihat data sumber pendapatan negara ya,netral
dan sumbu pendek dengan mudahnya mengatasnamakan monas,netral
mau sdm maju ya harus ada penunjang mas contohnya infastruktur lihat noh negara sebagian di afrika infastruktur tertinggal maka sdm nya juga tertinggal kalau infastruktur jalan maka ekonomi juga meningkat orang tua bisa sekolahkan anak mereka sampai sarjana,negatif
bila mau bikin pemerataan pertumbuhan ekonomi tidak harus membangun ikn baru tapi bangun infrastruktur yang banyak melibatkan tenaga lokal bangun industri baru buka lapangan pekerjaan untuk warga lokal bukan import tenaga kerja asing,positif
kalau tujuan untuk pemerataan ekonomi mungkin lebih murah mengembangkan dengan konsep ikn pada ibukota di setiap propinsi,positif
saya malah berharap kawasan itu kembali ditempati bekantan urang utan ular dan flora fauna endemik lainnya,positif
kalau mau pemerataan lebih baik bangun di beberapa wilayah kalimantan pabrik pupuk pabrik semen industri sawit dan turunan nya ciptakan balai pertanian food estate jalan diperbaiki antar kota seluruh kalimantan bukan hannya terfokis di ikn saja,positif
ikn sudah kadung kecebur ya pasti basah teruskan yang pasti kebutuhan pemuda pemudi sdm dan rakyat indonesia terus berjalan mau ada ikn atau tidak ada ikn ekonomi harus jalan progres pembangunan harus jalan segala aspek harus jalan saya mau mikir sudah indak nutut bila baik lanjutkan,negatif
kalau saya interpretasikan anda menggarisbawahi minimnya kualitas sdm mulai dari sebagai daya tarik ekonomi mungkn sebagai penyedia jasa atau pengelola ekstraksi sda jadi dibutuhkan peningkatan kualitas sdm lalu pertanyaan saya bagaimana ikn dapat meningkatkan kualitas sdm,negatif
harapan saya semoga siapapun presiden terpilih tetap melanjutkan pembangunan ikn yakinkah pak jokowi bahwa prabowo yang diendors itu dapat bapak kendalikan untuk tetap melanjutkan ikn kwartir saja pak jangan bapak sedang dikadlin moga tidak,positif
ada baiknya waktu yang tersisa digunakan untuk memenuhi janji yang belum ditepati ora malah nggedabrus teroossss,negatif
dari uraian anda artinya apa yang harus ditingkatkan untuk meningkatkan daya tarik kualitas sdm infrastruktur kualitas sda,netral
salah konsep tidak ada korelasinya bisa memeratakan perekonomian ribu pulau dengan membangun di satu titip pulau,negatif
saya kira untuk pendidikan paling besar alokasi nya di apbn dari total apbn hanya perlu efektifitas yang berkualitas pemakaian anggaran saja,positif
pemerataan ekonomi itu bukan dengan membangun kota baru tapi dengan mengembangkan kota yang sudah ada dengan mendorong relokasi industri kedaerah penghasil bahan baku sehingga kegiatan pendukungnya akan mengikuti pula,positif
air pancuran nya kayak ai,positif
itu kan milik tiong kok,negatif
belum cukup umur kan ada paman maka awokawok mkmkmk,negatif
kalau sudah masuk dalam undang ya ikn tetap dijalankan siapapun presidennya hanya saja dimaklumi bahwa sejak pembangunan ikn yang awalnya rencana minim menggunakan apbn namun akhirnya menggunakan apbn maka banyak anggaran apbd untuk pembangunan daerah mengalami penurunan,negatif
ya indak tahu kok tanya saya,netral
apakah pemerataan ekonomi harus jadi ibukota,netral
setidaknya punya rumah mewah dulu bukan di angan saja wkwk,positif
pak saya juta saja tidak apa-apa pak saya duluan ya soalnya lebih murah mintanya,positif
pinternya mau ngeratain pembangunan ekonomi dan penduduk lewat ngebangun kota memang indonesia kurang kota apa wkwk sekalian noh bangun kota di selat sunda sama di samudra hindia,negatif
manusia boleh berencana tapi tetap paman yang menentukan eh,positif
preettt pemerataan tapi habis trilliun di satu tempat di tengah hutan itu kalo dibuat bangun kota kecil di seluruh indonesia bisa muncul beberapa kota besar,positif
kita membangun ikn apakah anda membangun kkn,negatif
apakah satu kewajiban,netral
gajuga termakan narasi dari awal gue setuju karena pemerintah pindah ke ikn dan jakarta tetap jadi pusat ekonomi indonesia memang kudu dipisah supaya yang demo ke pemerintah enggak ganggu orang yang cari nafkah di jakarta,positif
tujuannya setuju pak tapi apakah dapat dipastikan tidak ada mark up yang berlebihan dalam pembangunannya,positif
yang enggak boleh itu tidak menunjukan ijazah nya,negatif
dana pendidikan itu sesuai amanat uu sebesar dari apbn dana kesehatan sesuai amanat uu sebesar itu setiap tahun ikn kelar dana pendidikan dan kesehatan jalan terus pemerintah itu isinya orang pintar sudah mikir dari segala sisi doakan saja semua berjalan baik dan sehat,negatif
kayaknya logikanya enggak begitu pak pemerataan itu dengan membangun desa menjadi sumber pertanian perkebunan membangun kota kecil jadi lebih menarik untuk usaha dan kota besar menjalankan fungsinya dengan benar kalau semua disedot ke kota besar mau ikn dimana juga enggak akan merata,negatif
siiip pastikan proyek nya dilanjutkan pak makanya jangan sungkan langsung lantik saja paslon no,netral
ikn cuma megalomania mirip mirip ribu triliun di kantong atau esemka sudah dipesan,netral
bukan karena ada jatahnya hasim kan om,negatif
berapa luas daratan indonesia yang dikuasai oleh segelintir pihak korporasi pak ada berapa korporasi yang memiliki hak lahan hgu di ikn dan sekitarnya di mana kantor pusat korporasi tersebut dan tempat tinggal pemilik korporasi tersebut pak,netral
yang lebih cerdas dana segitu untuk bangun sekian kota di luar jawa bukan cuma bangun kota tul enggak,positif
caranya hentikan semua industri di pulau jawa bangun ibu kota provinsi dan kabupaten kota di luar jawa dan bangun industri di luar jawa seperti sumatra kalimantan sulawesi dan maluku serta papua insyaallah pembangunan merata bukan memindahkan ikn,netral
membangun politik dinasty enggak boleh pak ikn boleh saja tolong disampaikan ke pak deh mukidi ya min,negatif
mengapa saya membangun politik dinasti karena enggak bisa periode karena enggak bisa perpanjang masa jabatan mengapa saya mengerahkan semua akses keluarga untuk merubah aturan karena saya masih haus kekuasaan saya ingin kekuasaan saya tetap berlanjut meskipun saya tidak berkuasa,negatif
sendiko dawuh pak,negatif
lanjutkan pak biar mereka tahu tahun ke depan indonesia akan bergantung dengan pertumbuhan indonesia timur,negatif
kalau administrasi dan bisnis adalah hal yang berbeda maka seharusnya yang pindah dunia bisnisnya agar pemerataan ekonomi dan penduduk bisa teratasi berapa orang yang di butuhkan untuk pusat pemerintahan dan berapa orang untuk bisnis berilah dunia bisnis lahan yang luas agar bisa berkembang,positif
maju terus meski dungu,positif
membangun kota baru di tengah hutan butuh proses yang panjang jakarta bisa seperti ini butuh puluhan bahkan ratusan tahun kecuali jaman roro jonggrang bisa bikin candi semalaman,negatif
ikn calon tempat buangan asn dki yang enggak becus kerja planning pjs gub dki,negatif
setelah softbank mundur setelah mandegnya properti china evergrande country garden maka jadi indak terlalu optimis lagi,positif
bagus itu bro setuju cuma pemerintah pusat itu ada dana perimbangan dan dana bagi hasil yang ditransfer di setiap propinsi kabupaten kota ada kepala daerah yang berhasil merealisasikan program tersebut cuma tidak banyak karena kepala daerah minim gagasan,negatif
kok pengin banget sebagai presiden pemindah ibu negara biar harum namanya pak,positif
dimana pemerataan ekonominya kalau pembangunan ibukotany hanya di titik,negatif
bangun ahlak dulu kasih contoh yang benar kalau bangun candipun akhirnya enggak akan dikenang dengan baik bila ahlak nepotisme dan besar kepala masih ada diotaknya,negatif
